agency,carpark_id,address,lat,long,price,EV,price_weekend,weekdays_rate_1,weekdays_rate_2,saturday_rate,sunday_publicholiday_rate
HDB,HG80,BLK 941A HOUGANG STREET 92,1.374183638,103.8790675,$1.20/hr,0,,,,,
HDB,HG81,DEFU LANE 1,1.360920945,103.8993129,$1.20/hr,0,,,,,
HDB,HG82,DEFU LANE 2,1.360362411,103.9025666,$1.20/hr,1,,,,,
HDB,HG83,DEFU LANE 3,1.358399495,103.9020622,$1.20/hr,0,,,,,
HDB,HG84,DEFU LANE 5,1.359608236,103.8983658,$1.20/hr,0,,,,,
HDB,HG85,DEFU LANE 6,1.360253021,103.899472,$1.20/hr,1,,,,,
HDB,HG86,BLK 946A HOUGANG STREET 92,1.374654911,103.880528,$1.20/hr,0,,,,,
HDB,HG87,BLK 955A HOUGANG AVENUE 9,1.375914427,103.8778632,$1.20/hr,0,,,,,
HDB,HG88,BLK 699D HOUGANG STREET 52,1.376036321,103.8885897,$1.20/hr,1,,,,,
HDB,HG89,BLK 435A HOUGANG AVENUE 8,1.37783588,103.894029,$1.20/hr,0,,,,,
HDB,HG9,BLK 201-204 HOUGANG STREET 21,1.358904112,103.8845199,$1.20/hr,0,,,,,
HDB,HG9T,BLK 206 HOUGANG STREET 21,1.358641968,103.8852387,$1.20/hr,1,,,,,
HDB,HG90,BLK 966A HOUGANG AVENUE 9,1.37787491,103.8778435,$1.20/hr,0,,,,,
HDB,HG91,BLK 971A HOUGANG STREET 91,1.378010985,103.8802201,$1.20/hr,0,,,,,
HDB,HG92,BLK 373A HOUGANG STREET 31,1.362292625,103.8900318,$1.20/hr,1,,,,,
HDB,HG93,BLK 980 BUANGKOK CRESCENT,1.379971693,103.8801175,$1.20/hr,0,,,,,
HDB,HG94,BLK 984 BUANGKOK LINK,1.381554475,103.8806478,$1.20/hr,0,,,,,
HDB,HG95,BLK 105 HOUGANG AVENUE 1,1.35397147,103.8901002,$1.20/hr,1,,,,,
HDB,HG96,BLK 108 HOUGANG AVENUE 1,1.352674861,103.8897691,$1.20/hr,0,,,,,
HDB,HG97,BLK 804 HOUGANG AVENUE 10,1.371215659,103.8947574,$1.20/hr,0,,,,,
HDB,HG98,BLK 988 BUANGKOK GREEN,1.379967546,103.8776986,$1.20/hr,1,,,,,
HDB,HG99,BLK 174A-174D HOUGANG AVENUE 1,1.349428323,103.8890479,$1.20/hr,0,,,,,
HDB,HLM,BLK 533A HONG LIM MSCP,1.284751685,103.8454908,$2.40/hr,0,,,,,
HDB,HRM,BLK 96 HENDERSON ROAD,1.287514782,103.8213559,$1.20/hr,1,,,,,
HDB,HR1,BLK 1-3 HAIG ROAD,1.311456439,103.8975454,$1.20/hr,0,,,,,
HDB,HR2,BLK 4-6 HAIG ROAD,1.312626255,103.8970287,$1.20/hr,0,,,,,
HDB,HR3,BLK 7 TO 9 HAIG ROAD,1.313973923,103.8963877,$1.20/hr,1,,,,,
HDB,HR4,BLK 10 TO 14 HAIG ROAD,1.314686194,103.8960014,$1.20/hr,0,,,,,
HDB,HR5,BLK 21 TO 23 HAIG ROAD,1.313012442,103.8950993,$1.20/hr,0,,,,,
HDB,HVM,BLK 51 HAVELOCK ROAD,1.289863388,103.8277184,$1.20/hr,1,,,,,
HDB,H11,BLK 34 JALAN BUKIT HO SWEE,1.287432208,103.8278415,$1.20/hr,0,,,,,
HDB,H12,BLK 1/5 DELTA AVENUE,1.291987668,103.827409,$1.20/hr,0,,,,,
HDB,H14,BLK 96 HAVELOCK ROAD MSCP,1.288505612,103.8324652,$1.20/hr,1,,,,,
HDB,H15,BLK 568 GANGES AVENUE,1.290180436,103.8309242,$1.20/hr,0,,,,,
HDB,H17,BLK 28A BEO CRESCENT,1.288161771,103.8278571,$1.20/hr,0,,,,,
HDB,H18,BLK 44A HAVELOCK ROAD,1.28898365,103.8269788,$1.20/hr,1,,,,,
HDB,H3,BLK 87 ZION ROAD,1.291002587,103.8325154,$1.20/hr,0,,,,,
HDB,H3BL,"BLK 991A TO 991B,992A TO 992B BUANGKOK LINK",1.384465144,103.88224,$1.20/hr,0,,,,,
HDB,H3DL,"BLK 998A TO 998B,999A TO 999B BUANGKOK CRESCENT",1.38506696,103.8801282,$1.20/hr,1,,,,,
HDB,H4,BLK 22 HAVELOCK ROAD,1.288087811,103.8293714,$1.20/hr,0,,,,,
HDB,H42A,"BLK 644,645,652,655 HOUGANG AVENUE 8",1.372657022,103.8821783,$1.20/hr,0,,,,,
HDB,H6,BLK 77/79 GANGES AVENUE,1.291363562,103.8289836,$1.20/hr,1,,,,,
HDB,H6M,BLK 78A INDUS ROAD,1.29121925,103.8279232,$1.20/hr,0,,,,,
HDB,H8,BLKS 4-8 TAMAN HO SWEE,1.287720881,103.8309221,$1.20/hr,0,,,,,
HDB,H87L,BLK 950 TO 976 HOUGANG AVENUE 9 /STREET 91,1.378490289,103.8785962,$1.20/hr,1,,,,,
HDB,H93L,"BLK 978C TO 981D, 982, 987A TO 988C BUANGKOK CRESCENT/GREEN",1.379793807,103.8807173,$1.20/hr,0,,,,,
HDB,JBM,BLK 134A JALAN BUKIT MERAH,1.279256926,103.8271886,$1.20/hr,0,,,,,
HDB,JBM2,BLK 113A JALAN BUKIT MERAH,1.280238362,103.8252796,$1.20/hr,1,,,,,
HDB,JB1,"BLK 3-5,7,8,4A JALAN BATU",1.302395672,103.8827866,$1.20/hr,0,,,,,
HDB,JB2,BLK 10-11 JALAN BATU,1.301621457,103.8829967,$1.20/hr,0,,,,,
HDB,JB3,"BLK 6,12,14 KAMPONG ARANG ROAD",1.300518895,103.8842884,$1.20/hr,1,,,,,
HDB,JB4,"BLK 1,2,9 KAMPONG KAYU",1.303477062,103.8831688,$1.20/hr,0,,,,,
HDB,JCM,BLK 2 JOO CHIAT ROAD,1.315246737,103.898856,$1.20/hr,0,,,,,
HDB,JCML,BLK 2 JOO CHIAT ROAD,1.315148863,103.8986346,$1.20/hr,1,,,,,
HDB,JKM,BLK 8A JALAN KUKOH MSCP,1.287250766,103.8389732,$1.20/hr,0,,,,,
HDB,JKS,BLK 1 JALAN KUKOH CAR PARK,1.288158537,103.8396404,$1.20/hr,0,,,,,
HDB,JMB1,BLK 117A JALAN MEMBINA,1.281928835,103.8270175,$1.20/hr,1,,,,,
HDB,JMB2,BLK 18A JALAN MEMBINA,1.285129072,103.8267956,$1.20/hr,0,,,,,
HDB,JMB3,BLK 26 JALAN MEMBINA,1.282590231,103.8255985,$1.20/hr,0,,,,,
HDB,JMS,BLK 4/5/6 JALAN MINYAK CAR PARK,1.288045041,103.8388053,$1.20/hr,1,,,,,
HDB,JM1,BLK 517B JURONG WEST STREET 52,1.345064184,103.7206504,$1.20/hr,0,,,,,
HDB,JM10,BLK 648 JURONG WEST STREET 61,1.338942352,103.6972875,$1.20/hr,0,,,,,
HDB,JM11,BLK 686 JURONG WEST CENTRAL 1,1.34179045,103.704149,$1.20/hr,1,,,,,
HDB,JM12,BLK 624A JURONG WEST STREET 61,1.341114634,103.6984364,$1.20/hr,0,,,,,
HDB,JM13,BLK 601A JURONG WEST STREET 62,1.339464618,103.6997449,$1.20/hr,0,,,,,
HDB,JM14,BLK 635A JURONG WEST STREET 65,1.342394332,103.6987696,$1.20/hr,1,,,,,
HDB,JM15,BLK 617A JURONG WEST STREET 65,1.340882493,103.7000824,$1.20/hr,0,,,,,
HDB,JM16,BLK 659 JURONG WEST STREET 65,1.337209246,103.702123,$1.20/hr,0,,,,,
HDB,JM17,BLK 660 JURONG WEST STREET 64,1.335307516,103.7040861,$1.20/hr,1,,,,,
HDB,JM18,BLK 629A JURONG WEST STREET 65,1.342990283,103.6995293,$1.20/hr,0,,,,,
HDB,JM19,BLK 273 JURONG WEST AVENUE 3,1.351967304,103.7028211,$1.20/hr,0,,,,,
HDB,JM2,BLK 682 JURONG WEST CENTRAL 1,1.34392919,103.7049636,$1.20/hr,1,,,,,
HDB,JM20,BLK 657 JURONG WEST STREET 65,1.335370777,103.7009565,$1.20/hr,0,,,,,
HDB,JM21,BLK 651 JURONG WEST STREET 61,1.337068249,103.6971779,$1.20/hr,0,,,,,
HDB,JM22,BLK 674 JURONG WEST STREET 65,1.344742188,103.7025917,$1.20/hr,1,,,,,
HDB,JM23,BLK 276 JURONG WEST STREET 25,1.353556293,103.7037874,$1.20/hr,0,,,,,
HDB,JM24,BLK 655 JURONG WEST STREET 61,1.335281175,103.6980598,$1.20/hr,0,,,,,
HDB,JM25,BLK 673 JURONG WEST STREET 65,1.344297328,103.7006282,$1.20/hr,1,,,,,
HDB,JM26,BLK 675 JURONG WEST STREET 64,1.34556619,103.7031337,$1.20/hr,0,,,,,
HDB,JM27,BLK 676 JURONG WEST STREET 64,1.346298406,103.7045845,$1.20/hr,0,,,,,
HDB,JM28,BLK 990 JURONG WEST STREET 93,1.335320913,103.6956878,$1.20/hr,1,,,,,
HDB,JM29,BLK 986 JURONG WEST STREET 93,1.336998747,103.6945045,$1.20/hr,0,,,,,
HDB,JM3,BLK 679 JURONG WEST CENTRAL 1,1.344582694,103.7060668,$1.20/hr,0,,,,,
HDB,JM30,BLK 271 JURONG WEST STREET 24,1.350492746,103.7038848,$1.20/hr,1,,,,,
HDB,JM31,BLK 638A JURONG WEST STREET 61,1.342006767,103.6975824,$1.20/hr,0,,,,,
HDB,JM32,697 JURONG WEST CENTRAL 3,1.341593595,103.7080809,$1.20/hr,0,,,,,
HDB,JM33,BLK 991 UPPER JURONG ROAD,1.335674353,103.6924425,$1.20/hr,1,,,,,
HDB,JM4,BLK 684 JURONG WEST STREET 64,1.344435542,103.7039127,$1.20/hr,0,,,,,
HDB,JM5,BLK 664 JURONG WEST STREET 64,1.339478795,103.7031426,$1.20/hr,0,,,,,
HDB,JM6,BLK 663 JURONG WEST STREET 65,1.33920753,103.701765,$1.20/hr,1,,,,,
HDB,JM7,BLK 669 JURONG WEST STREET 64,1.342479585,103.7030065,$1.20/hr,0,,,,,
HDB,JM8,BLK 667 JURONG WEST STREET 65,1.341337913,103.7015026,$1.20/hr,0,,,,,
HDB,JM9,BLK 650 JURONG WEST STREET 61,1.338652887,103.6968179,$1.20/hr,1,,,,,
HDB,JRM,BLK 814 JELLICOE ROAD,1.307160844,103.8618542,$1.20/hr,0,,,,,
HDB,JRTM,BLK 37A JALAN RUMAH TINGGI,1.289352635,103.8103277,$1.20/hr,0,,,,,
HDB,JSA1,BLK 499 JURONG WEST STREET 41,1.348411481,103.7252129,$1.20/hr,1,,,,,
HDB,JSR2,BLK 686 JURONG WEST CENTRAL 1,1.343273285,103.7049274,$1.20/hr,0,,,,,
HDB,JS1L,BLK 692A JURONG WEST CENTRAL 3,1.34106503,103.7059223,$1.20/hr,0,,,,,
HDB,JS3L,BLK 624A JURONG WEST STREET 61,1.341661026,103.6986099,$1.20/hr,1,,,,,
HDB,JS33,"BLK 991A/B, 992A/B, UPPER JURONG ROAD UPPER JURONG ROAD",1.335142935,103.693663,$1.20/hr,0,,,,,
HDB,JS4L,BLK 337 TAH CHING ROAD,1.337693152,103.7216184,$1.20/hr,0,,,,,
HDB,JS5L,BLK 647A JURONG WEST STREET 61,1.339217931,103.6969979,$1.20/hr,1,,,,,
HDB,J1,BLK 101/107 JURONG EAST STREET 13,1.336423408,103.7380983,$1.20/hr,0,,,,,
HDB,J10,BLK 246/249 JURONG EAST STREET 24,1.342010342,103.7400937,$1.20/hr,0,,,,,
HDB,J11,BLK 250/251 JURONG EAST STREET 24,1.342913322,103.7399377,$1.20/hr,1,,,,,
HDB,J12,BLK 252/254 JURONG EAST STREET 24,1.343356578,103.7382609,$1.20/hr,0,,,,,
HDB,J13,BLK 253 JURONG EAST STREET 24,1.343534339,103.7369201,$1.20/hr,0,,,,,
HDB,J14,BLK 256/258 JURONG EAST STREET 24,1.344087489,103.7390798,$1.20/hr,1,,,,,
HDB,J15,BLK 259/264 JURONG EAST STREET 24,1.344035461,103.7414179,$1.20/hr,0,,,,,
HDB,J16,BLK 301/304 JURONG EAST STREET 32,1.34439473,103.7356433,$1.20/hr,0,,,,,
HDB,J17,BLK 305/306 JURONG EAST STREET 32,1.345662722,103.7354734,$1.20/hr,1,,,,,
HDB,J18,BLK 307/308 JURONG EAST STREET 32,1.346884393,103.7348451,$1.20/hr,0,,,,,
HDB,J19,BLK 309/310 JURONG EAST STREET 32,1.347919423,103.7339566,$1.20/hr,0,,,,,
HDB,J2,BLK 108/110 JURONG EAST STREET 13,1.338601435,103.7367713,$1.20/hr,1,,,,,
HDB,J20,BLK 311/316 JURONG EAST STREET 32,1.346197477,103.7324764,$1.20/hr,0,,,,,
HDB,J21,BLK 317/328 JURONG EAST STREET 31,1.349057756,103.7298694,$1.20/hr,0,,,,,
HDB,J21A,BLK 318A JURONG EAST AVENUE 1,1.347444352,103.731023,$1.20/hr,1,,,,,
HDB,J22,BLK 329/333 JURONG EAST AVENUE 1,1.351313967,103.7301985,$1.20/hr,0,,,,,
HDB,J23,BLK 334/341 JURONG EAST AVENUE 1,1.350021942,103.7320159,$1.20/hr,0,,,,,
HDB,J23M,BLK 372A JURONG EAST STREET 32,1.349012817,103.7321332,$1.20/hr,1,,,,,
HDB,J24,BLK 342/346 JURONG EAST STREET 31,1.345726197,103.7310609,$1.20/hr,0,,,,,
HDB,J25,BLK 347/350 JURONG EAST AVENUE 1,1.344857614,103.7316456,$1.20/hr,0,,,,,
HDB,J26,BLK 351/353 JURONG EAST STREET 31,1.344915505,103.7305968,$1.20/hr,1,,,,,
HDB,J27,BLK 521/524 JURONG WEST STREET 52,1.346880972,103.7166694,$1.20/hr,0,,,,,
HDB,J28,BLK 525/527 JURONG WEST STREET 52,1.347570254,103.7164981,$1.20/hr,0,,,,,
HDB,J29,BLK 528/534 JURONG WEST STREET 52,1.348619789,103.7169183,$1.20/hr,1,,,,,
HDB,J3,BLK 111/116 JURONG EAST STREET 13,1.339488508,103.7354848,$1.20/hr,0,,,,,
HDB,J30,BLK 530/536 JURONG WEST STREET 52,1.348807692,103.715502,$1.20/hr,0,,,,,
HDB,J32,BLK 515/517 JURONG WEST STREET 52,1.345800302,103.7204749,$1.20/hr,1,,,,,
HDB,J33,BLK 518/520 JURONG WEST STREET 52,1.345768131,103.7178799,$1.20/hr,0,,,,,
HDB,J34,BLK 513/514 JURONG WEST STREET 52,1.347061299,103.7200857,$1.20/hr,0,,,,,
HDB,J35,BLK 508/511 JURONG WEST STREET 51/52,1.348110787,103.7195176,$1.20/hr,1,,,,,
HDB,J36,BLK 543/551 JURONG WEST STREET 42,1.352165532,103.7154564,$1.20/hr,0,,,,,
HDB,J37,BLK 537/542 JURONG WEST AVENUE 1,1.351289577,103.7158018,$1.20/hr,0,,,,,
HDB,J38,BLK 505/508 JURONG WEST STREET 52,1.349111719,103.7185855,$1.20/hr,1,,,,,
HDB,J39,BLK 456-461 JURONG WEST STREET 41,1.35015112,103.7213475,$1.20/hr,0,,,,,
HDB,J4,BLK 201/206 JURONG EAST STREET 21,1.33752385,103.7419026,$1.20/hr,0,,,,,
HDB,J40,BLK 462-467 JURONG WEST STREET 41,1.350023354,103.7228784,$1.20/hr,1,,,,,
HDB,J41,BLK 468-473 JURONG WEST STREET 41,1.348283086,103.7220323,$1.20/hr,0,,,,,
HDB,J42,BLK 474 JURONG WEST STREET 41,1.348223772,103.7235746,$1.20/hr,0,,,,,
HDB,J43,BLK 474-477 JURONG WEST STREET 41,1.347918486,103.7252685,$1.20/hr,1,,,,,
HDB,J44,BLK 478-483 JURONG WEST STREET 41,1.346841247,103.7246365,$1.20/hr,0,,,,,
HDB,J45,BLK 484-491 JURONG WEST AVENUE 1,1.348978808,103.7267854,$1.20/hr,0,,,,,
HDB,J46,BLK 501/504 JURONG WEST STREET 51,1.34974776,103.7190584,$1.20/hr,1,,,,,
HDB,J47,BLK 502/503 JURONG WEST AVENUE 1,1.350251096,103.7180208,$1.20/hr,0,,,,,
HDB,J48,BLK 441/455 JURONG WEST AVENUE 1/STREET 42,1.352166378,103.7184799,$1.20/hr,0,,,,,
HDB,J49,BLK 552/559 JURONG WEST STREET 42,1.353449404,103.7189495,$1.20/hr,1,,,,,
HDB,J49M,560 JURONG WEST STREET 42,1.353776186,103.719676,$1.20/hr,0,,,,,
HDB,J5,BLK 207/208 JURONG EAST STREET 21,1.338308152,103.7424182,$1.20/hr,0,,,,,
HDB,J50,BLK 401/408 JURONG WEST STREET 42,1.353700813,103.7225209,$1.20/hr,1,,,,,
HDB,J51,BLK 409/416 JURONG WEST STREET 42,1.353549679,103.7246295,$1.20/hr,0,,,,,
HDB,J52,BLK 423/440 JURONG WEST AVENUE 1/STREET 42,1.351454371,103.7247228,$1.20/hr,0,,,,,
HDB,J53,BLK 417/422 JURONG WEST STREET 42,1.350734568,103.7267264,$1.20/hr,1,,,,,
HDB,J54,BLK 492-496 JURONG WEST STREET 41,1.349920193,103.7245099,$1.20/hr,0,,,,,
HDB,J55,BLK 497-498 JURONG WEST STREET 41,1.348630943,103.7242909,$1.20/hr,0,,,,,
HDB,J56,BLK 130 JURONG GATEWAY ROAD,1.33488634,103.7393111,$1.20/hr,1,,,,,
HDB,J57,BLK 131/134 JURONG GATEWAY ROAD,1.333969814,103.7391199,$1.20/hr,0,,,,,
HDB,J57L,BLK 131 JURONG GATEWAY ROAD,1.334461287,103.739858,$1.20/hr,0,,,,,
HDB,J58,BLK 132 JURONG GATEWAY ROAD,1.334196779,103.739656,$1.20/hr,1,,,,,
HDB,J6,BLK 209/214 JURONG EAST STREET 21,1.339061773,103.7388514,$1.20/hr,0,,,,,
HDB,J60L,BLK 505 JURONG WEST STREET 52,1.349748237,103.7178723,$1.20/hr,0,,,,,
HDB,J60M,505A JURONG WEST STREET 52,1.349348534,103.717901,$1.20/hr,1,,,,,
HDB,J61,BLK 912/932 JURONG WEST STREET 92,1.340070448,103.6884249,$1.20/hr,0,,,,,
HDB,J62,BLK 902/908 JURONG WEST STREET 91,1.340883447,103.6854076,$1.20/hr,0,,,,,
HDB,J62M,BLK 901 JURONG WEST STREET 91,1.339866697,103.6865554,$1.20/hr,1,,,,,
HDB,J63,BLK 909/911 JURONG WEST STREET 91,1.341772923,103.6864428,$1.20/hr,0,,,,,
HDB,J64,BLK 354 JURONG EAST AVENUE 1,1.344466993,103.7318524,$1.20/hr,0,,,,,
HDB,J65,BLK 933-953 JURONG WEST STREET 91,1.342764143,103.6892958,$1.20/hr,1,,,,,
HDB,J66,BLK 959-961 JURONG WEST STREET 92,1.341291702,103.6911289,$1.20/hr,0,,,,,
HDB,J67,BLK 962-966 JURONG WEST STREET 91,1.341637649,103.6927623,$1.20/hr,0,,,,,
HDB,J68M,BLK 962A JURONG WEST STREET 91,1.342049589,103.6919225,$1.20/hr,1,,,,,
HDB,J69,BLK 974/980 JURONG WEST STREET 93,1.339681067,103.6936407,$1.20/hr,0,,,,,
HDB,J69M,BLK 967 JURONG WEST 91 JURONG WEST STREET 93,1.341337795,103.6933459,$1.20/hr,0,,,,,
HDB,J7,BLK 215A/231 JURONG EAST STREET 21,1.341537534,103.7380331,$1.20/hr,1,,,,,
HDB,J70,BLK 835/838 JURONG WEST STREET 81,1.343680687,103.6935087,$1.20/hr,0,,,,,
HDB,J71,BLK 812/826 JURONG WEST STREET 81,1.346221287,103.6941744,$1.20/hr,0,,,,,
HDB,J72,BLK 743/751 JURONG WEST STREET 73,1.347260919,103.6977338,$1.20/hr,1,,,,,
HDB,J73,BLK 719/731 JURONG WEST STREET 72,1.343989036,103.6982221,$1.20/hr,0,,,,,
HDB,J74,BLK 711/718 JURONG WEST STREET 71,1.34265824,103.6961123,$1.20/hr,0,,,,,
HDB,J74M,BLK 712B JURONG WEST ST 71 JURONG WEST STREET 71,1.342838775,103.6968539,$1.20/hr,1,,,,,
HDB,J75M,BLK 841A JURONG WEST STREET 81,1.344188138,103.6931174,$1.20/hr,0,,,,,
HDB,J76M,BLK 832A JURONG WEST STREET 81,1.344321928,103.6945711,$1.20/hr,0,,,,,
HDB,J77M,BLK 750A JURONG WEST STREET 73,1.347439057,103.6985606,$1.20/hr,1,,,,,
HDB,J78M,BLK 702A JURONG WEST STREET 71,1.341559516,103.6951233,$1.20/hr,0,,,,,
HDB,J79M,BLK 821A JURONG WEST STREET 81,1.346494722,103.6949388,$1.20/hr,0,,,,,
HDB,J8,BLK 232/240 JURONG EAST STREET 21,1.340423861,103.741574,$1.20/hr,1,,,,,
HDB,J8M,BLK 240C JURONG EAST AVENUE 1,1.340640645,103.7424265,$1.20/hr,0,,,,,
HDB,J80M,BLK 734A JURONG WEST STREET 73,1.345540986,103.7009695,$1.20/hr,0,,,,,
HDB,J81M,BLK 760A JURONG WEST STREET 74,1.349585083,103.7001773,$1.20/hr,1,,,,,
HDB,J82M,BLK 844A JURONG WEST STREET 81,1.345843649,103.6924501,$1.20/hr,0,,,,,
HDB,J83M,BLK 865A JURONG WEST STREET 81,1.350214273,103.6950644,$1.20/hr,0,,,,,
HDB,J84M,BLK 854A JURONG WEST STREET 81,1.347718315,103.6964786,$1.20/hr,1,,,,,
HDB,J85M,BLK 859A JURONG WEST STREET 81,1.349970811,103.6962349,$1.20/hr,0,,,,,
HDB,J86M,BLK 764A JURONG WEST STREET 74,1.349955894,103.6990901,$1.20/hr,0,,,,,
HDB,J88M,BLK 692A JURONG WEST CENTRAL 1,1.341672928,103.7072062,$1.20/hr,1,,,,,
HDB,J89M,BLK 691A JURONG WEST CENTRAL 1,1.342369003,103.7059008,$1.20/hr,0,,,,,
HDB,J9,BLK 241/245 JURONG EAST STREET 24,1.342116094,103.7420009,$1.20/hr,0,,,,,
HDB,J90,BLK 274A TOH GUAN ROAD,1.341540798,103.7474601,$1.20/hr,1,,,,,
HDB,J91,BLK 287E JURONG EAST STREET 21,1.3375309,103.7441051,$1.20/hr,0,,,,,
HDB,J92,BLK 285E TOH GUAN ROAD,1.337551445,103.7468564,$1.20/hr,0,,,,,
HDB,J93,BLK 286E TOH GUAN ROAD,1.339234718,103.7451402,$1.20/hr,1,,,,,
HDB,J94,BLK 288F JURONG EAST STREET 21,1.339685935,103.7431661,$1.20/hr,0,,,,,
HDB,J95,BLK 282A TOH GUAN ROAD,1.340093969,103.7470869,$1.20/hr,0,,,,,
HDB,J96,BLK 267A TOH GUAN ROAD,1.341512227,103.7449583,$1.20/hr,1,,,,,
HDB,J97,BLK 273A TOH GUAN ROAD,1.342395001,103.7459464,$1.20/hr,0,,,,,
HDB,J98M,BLK 647A JURONG WEST STREET 61,1.339772471,103.696857,$1.20/hr,0,,,,,
HDB,J99M,BLK 640A JURONG WEST STREET 61,1.339726973,103.696043,$1.20/hr,1,,,,,
HDB,KAB,BLK 334 KRETA AYER BASEMENT CAR PARK,1.281700866,103.8423879,$2.40/hr,0,,,,,
HDB,KAM,BLK 335 KRETA AYER MSCP,1.281949083,103.8432994,$2.40/hr,0,,,,,
HDB,KAML,BLK 335 KRETA AYER (LUB),1.282324103,103.8432576,$1.20/hr,1,,,,,
HDB,KAS,BLK 333 KRETA AYER CAR PARK,1.280566059,103.8427729,$2.40/hr,0,,,,,
HDB,KBM,BLK 65A KALLANG BAHRU,1.32023305,103.8691246,$1.20/hr,0,,,,,
HDB,KBRM,BLK 20 LORONG 3 GEYLANG,1.313711489,103.8743164,$1.20/hr,1,,,,,
HDB,KB1,BLK 61-62/68 GEYLANG BAHRU ROAD,1.32356735,103.8689003,$1.20/hr,0,,,,,
HDB,KB10,BLK 30 BENDEMEER ROAD,1.318897072,103.8635926,$1.20/hr,0,,,,,
HDB,KB11,BLK 34 WHAMPOA WEST,1.320576441,103.863722,$1.20/hr,1,,,,,
HDB,KB12,BLK 22/24 SERANGOON ROAD,1.319099968,103.8615866,$1.20/hr,0,,,,,
HDB,KB14,BLK 66/71 KALLANG BAHRU,1.320551466,103.8700619,$1.20/hr,0,,,,,
HDB,KB17,BLK 23 BENDEMEER ROAD,1.317657894,103.8629102,$1.20/hr,1,,,,,
HDB,KB18,BLK 45-48 BENDEMEER ROAD,1.322697051,103.8657335,$1.20/hr,0,,,,,
HDB,KB20,BLK 49A WHAMPOA SOUTH,1.323743223,103.8664426,$1.20/hr,0,,,,,
HDB,KB3,BLK 64/65/67 KALLANG BAHRU,1.320821794,103.8696551,$1.20/hr,1,,,,,
HDB,KB4,BLK 72/93/97 GEYLANG BAHRU,1.323123709,103.870683,$1.20/hr,0,,,,,
HDB,KB6,BLK 74/92 GEYLANG BAHRU,1.320206571,103.8740305,$1.20/hr,0,,,,,
HDB,KB7,BLK 69 GEYLANG BAHRU,1.321579537,103.8704784,$1.20/hr,1,,,,,
HDB,KEM1,BLK 671 KLANG LANE,1.308910508,103.8525143,$1.20/hr,0,,,,,
HDB,KE1,BLK 101/121 BEDOK RESERVOIR ROAD,1.329746497,103.9089061,$1.20/hr,0,,,,,
HDB,KE2,BLK 122/126 BEDOK RESERVOIR ROAD,1.332498951,103.9104143,$1.20/hr,1,,,,,
HDB,KE3,"BLK 127/135, 141/151 BEDOK RESERVOIR ROAD",1.33390302,103.9119596,$1.20/hr,0,,,,,
HDB,KE3M,BLK 145A BEDOK RESERVOIR ROAD,1.334014838,103.9114101,$1.20/hr,0,,,,,
HDB,KE4,BLK 136/140 BEDOK RESERVOIR ROAD,1.333660798,103.9132461,$1.20/hr,1,,,,,
HDB,KJML,BLK 14A FARRER PARK ROAD,1.312214682,103.8516064,$1.20/hr,0,,,,,
HDB,KJM1,BLK 37A CAMBRIDGE ROAD,1.316087448,103.8487959,$1.20/hr,0,,,,,
HDB,KJM2,BLK 14A FARRER PARK ROAD,1.311673147,103.8520472,$1.20/hr,1,,,,,
HDB,KJ1,BLK 9/10 GLOUCESTER ROAD,1.313627627,103.8520412,$1.20/hr,0,,,,,
HDB,KJ2,BLK 49/50 DORSET ROAD,1.31324445,103.8506799,$1.20/hr,0,,,,,
HDB,KJ3,BLK 48/48A DURHAM ROAD,1.314420405,103.8499306,$1.20/hr,1,,,,,
HDB,KJ4,BLK 51/54 KENT ROAD,1.316580687,103.8514702,$1.20/hr,0,,,,,
HDB,KLM,BLK 31 KELANTAN LANE MSCP,1.306260829,103.8568008,$1.20/hr,0,,,,,
HDB,KM1,BLK 56A CASSIA CRESCENT,1.310105951,103.8839461,$1.20/hr,1,,,,,
HDB,KM2,BLK 93A JALAN DUA,1.308764636,103.8877371,$1.20/hr,0,,,,,
HDB,KM3,BLK 11A PINE CLOSE,1.308497795,103.8829465,$1.20/hr,0,,,,,
HDB,KM4,BLK 49A JALAN TIGA,1.30848637,103.8853628,$1.20/hr,1,,,,,
HDB,KM5,BLK 37 PINE LANE,1.309990765,103.8855491,$1.20/hr,0,,,,,
HDB,KM6,BLK 91 JALAN SATU,1.309462842,103.8881149,$1.20/hr,0,,,,,
HDB,KM6L,BLK 90A & 90B JALAN SATU,1.310618827,103.887848,$1.20/hr,1,,,,,
HDB,KRM,BLK 115 JALAN AYER,1.311386388,103.873342,$1.20/hr,0,,,,,
HDB,KTM,BLK 125A KIM TIAN ROAD,1.28306332,103.828651,$1.20/hr,0,,,,,
HDB,KTM2,BLK 120B KIM TIAN PLACE,1.283440415,103.8274762,$1.20/hr,1,,,,,
HDB,KTM3,BLK 131A KIM TIAN ROAD,1.280633384,103.828648,$1.20/hr,0,,,,,
HDB,KTM4,BLK 119A KIM TIAN ROAD,1.281475391,103.8272973,$1.20/hr,0,,,,,
HDB,KTM5,BLK 126 KIM TIAN ROAD,1.282523038,103.8294614,$1.20/hr,1,,,,,
HDB,KTM6,BLK 127 KIM TIAN ROAD,1.281850395,103.8292434,$1.20/hr,0,,,,,
HDB,KUM1,BLK 355 UBI ROAD 3,1.327211793,103.8990918,$1.20/hr,0,,,,,
